,code,symbol,name,area,fullname,market,list_date
1342,SZ002910,002910,庄园牧场,甘肃,乳制品,中小板,20171031
1343,SZ002911,002911,佛燃能源,广东,供气供热,中小板,20171122
1344,SZ002912,002912,中新赛克,深圳,软件服务,中小板,20171121
1345,SZ002913,002913,奥士康,湖南,元器件,中小板,20171201
1346,SZ002915,002915,中欣氟材,浙江,化工原料,中小板,20171205
1347,SZ002916,002916,深南电路,深圳,元器件,中小板,20171213
1348,SZ002917,002917,金奥博,深圳,化工原料,中小板,20171208
1349,SZ002918,002918,蒙娜丽莎,广东,其他建材,中小板,20171219
1350,SZ002919,002919,名臣健康,广东,日用化工,中小板,20171218
1351,SZ002920,002920,德赛西威,广东,汽车配件,中小板,20171226
1352,SZ002921,002921,联诚精密,山东,汽车配件,中小板,20171227
1353,SZ002922,002922,伊戈尔,广东,电气设备,中小板,20171229
1354,SZ002923,002923,润都股份,广东,化学制药,中小板,20180105
1355,SZ002925,002925,盈趣科技,福建,元器件,中小板,20180115
1356,SZ002926,002926,华西证券,四川,证券,中小板,20180205
1357,SZ002927,002927,泰永长征,贵州,电气设备,中小板,20180223
1358,SZ002928,002928,华夏航空,贵州,空运,中小板,20180302
1359,SZ002929,002929,润建股份,广西,通信设备,中小板,20180301
1360,SZ002930,002930,宏川智慧,广东,仓储物流,中小板,20180328
1361,SZ002931,002931,锋龙股份,浙江,汽车配件,中小板,20180403
1362,SZ002932,002932,明德生物,湖北,医疗保健,中小板,20180710
1363,SZ002933,002933,新兴装备,北京,航空,中小板,20180828
1364,SZ002935,002935,天奥电子,四川,元器件,中小板,20180903
1365,SZ002936,002936,郑州银行,河南,银行,中小板,20180919
1366,SZ002937,002937,兴瑞科技,浙江,元器件,中小板,20180926
1367,SZ002938,002938,鹏鼎控股,深圳,元器件,中小板,20180918
1368,SZ002939,002939,长城证券,深圳,证券,中小板,20181026
1369,SZ002940,002940,昂利康,浙江,化学制药,中小板,20181023
1370,SZ002941,002941,新疆交建,新疆,建筑工程,中小板,20181128
1371,SZ002942,002942,新农股份,浙江,农药化肥,中小板,20181205
1372,SZ002943,002943,宇晶股份,湖南,机床制造,中小板,20181129
1373,SZ002945,002945,华林证券,西藏,证券,中小板,20190117
1374,SZ002946,002946,新乳业,四川,乳制品,中小板,20190125
1375,SZ002947,002947,恒铭达,江苏,元器件,中小板,20190201
1376,SZ002948,002948,青岛银行,山东,银行,中小板,20190116
1377,SZ002949,002949,华阳国际,深圳,建筑工程,中小板,20190226
1378,SZ002950,002950,奥美医疗,湖北,医疗保健,中小板,20190311
1379,SZ002951,002951,金时科技,四川,广告包装,中小板,20190315
1380,SZ002952,002952,亚世光电,辽宁,元器件,中小板,20190328
1381,SZ002953,002953,日丰股份,广东,电气设备,中小板,20190509
1382,SZ002955,002955,鸿合科技,北京,IT设备,中小板,20190523
1383,SZ002956,002956,西麦食品,广西,食品,中小板,20190619
1384,SZ002957,002957,科瑞技术,深圳,专用机械,中小板,20190726
1385,SZ002958,002958,青农商行,山东,银行,中小板,20190326
1386,SZ002959,002959,小熊电器,广东,家用电器,中小板,20190823
1387,SZ002960,002960,青鸟消防,河北,专用机械,中小板,20190809
1388,SZ002961,002961,瑞达期货,福建,多元金融,中小板,20190905
1389,SZ002962,002962,五方光电,湖北,元器件,中小板,20190917
1390,SZ002963,002963,豪尔赛,北京,装修装饰,中小板,20191028
1391,SZ002965,002965,祥鑫科技,广东,汽车配件,中小板,20191025
1392,SZ002966,002966,苏州银行,江苏,银行,中小板,20190802
1393,SZ002967,002967,广电计量,广东,综合类,中小板,20191108
1394,SZ002968,002968,新大正,重庆,房产服务,中小板,20191203
1395,SZ002969,002969,嘉美包装,安徽,广告包装,中小板,20191202
1396,SZ002970,002970,锐明技术,深圳,通信设备,中小板,20191217
1397,SZ002971,002971,和远气体,湖北,化工原料,中小板,20200113
1398,SZ002972,002972,科安达,深圳,运输设备,中小板,20191227
1399,SZ002973,002973,侨银环保,广东,环境保护,中小板,20200106
1400,SZ002975,002975,博杰股份,广东,专用机械,中小板,20200205
1401,SZ002976,002976,瑞玛工业,江苏,钢加工,中小板,20200306
1402,SZ002977,002977,天箭科技,四川,通信设备,中小板,20200317
1403,SZ002978,002978,安宁股份,四川,小金属,中小板,20200417
1404,SZ002979,002979,雷赛智能,深圳,专用机械,中小板,20200408
1405,SZ002980,002980,华盛昌,深圳,电器仪表,中小板,20200415
1406,SZ002981,002981,朝阳科技,广东,元器件,中小板,20200417
1407,SZ002982,002982,湘佳股份,湖南,农业综合,中小板,20200424
1408,SZ002983,002983,芯瑞达,安徽,元器件,中小板,20200428
1409,SZ002985,002985,北摩高科,北京,航空,中小板,20200429
1410,SZ002986,002986,宇新股份,湖南,化工原料,中小板,20200602
1411,SZ002987,002987,京北方,北京,软件服务,中小板,20200507
1412,SZ002988,002988,豪美新材,广东,铝,中小板,20200518
1413,SZ002989,002989,中天精装,深圳,装修装饰,中小板,20200610
1414,SZ002990,002990,盛视科技,深圳,软件服务,中小板,20200525
1415,SZ003816,003816,中国广核,深圳,新型电力,中小板,20190826
1416,SZ300001,300001,特锐德,山东,电气设备,创业板,20091030
1417,SZ300002,300002,神州泰岳,北京,软件服务,创业板,20091030
1418,SZ300003,300003,乐普医疗,北京,医疗保健,创业板,20091030
1419,SZ300004,300004,南风股份,广东,电气设备,创业板,20091030
1420,SZ300005,300005,探路者,北京,服饰,创业板,20091030
1421,SZ300006,300006,莱美药业,重庆,化学制药,创业板,20091030
1422,SZ300007,300007,汉威科技,河南,电器仪表,创业板,20091030
1423,SZ300008,300008,天海防务,上海,船舶,创业板,20091030
1424,SZ300009,300009,安科生物,安徽,生物制药,创业板,20091030
1425,SZ300010,300010,立思辰,北京,软件服务,创业板,20091030
1426,SZ300011,300011,鼎汉技术,北京,运输设备,创业板,20091030
1427,SZ300012,300012,华测检测,深圳,电器仪表,创业板,20091030
1428,SZ300013,300013,新宁物流,江苏,仓储物流,创业板,20091030
1429,SZ300014,300014,亿纬锂能,广东,电气设备,创业板,20091030
1430,SZ300015,300015,爱尔眼科,湖南,医疗保健,创业板,20091030
1431,SZ300016,300016,北陆药业,北京,中成药,创业板,20091030
1432,SZ300017,300017,网宿科技,上海,电信运营,创业板,20091030
1433,SZ300018,300018,中元股份,湖北,电气设备,创业板,20091030
1434,SZ300019,300019,硅宝科技,四川,化工原料,创业板,20091030
1435,SZ300020,300020,银江股份,浙江,软件服务,创业板,20091030
1436,SZ300021,300021,大禹节水,甘肃,农业综合,创业板,20091030
1437,SZ300022,300022,吉峰科技,四川,农用机械,创业板,20091030
1438,SZ300023,300023,宝德股份,陕西,专用机械,创业板,20091030
1439,SZ300024,300024,机器人,辽宁,专用机械,创业板,20091030
1440,SZ300025,300025,华星创业,浙江,通信设备,创业板,20091030
1441,SZ300026,300026,红日药业,天津,中成药,创业板,20091030
1442,SZ300027,300027,华谊兄弟,浙江,影视音像,创业板,20091030
1443,SZ300029,300029,天龙光电,江苏,专用机械,创业板,20091225
1444,SZ300030,300030,阳普医疗,广东,医疗保健,创业板,20091225
1445,SZ300031,300031,宝通科技,江苏,互联网,创业板,20091225
1446,SZ300032,300032,金龙机电,浙江,元器件,创业板,20091225
1447,SZ300033,300033,同花顺,浙江,软件服务,创业板,20091225
1448,SZ300034,300034,钢研高纳,北京,小金属,创业板,20091225
1449,SZ300035,300035,中科电气,湖南,电气设备,创业板,20091225
1450,SZ300036,300036,超图软件,北京,软件服务,创业板,20091225
1451,SZ300037,300037,新宙邦,深圳,化工原料,创业板,20100108
1452,SZ300038,300038,数知科技,北京,互联网,创业板,20100108
1453,SZ300039,300039,上海凯宝,上海,中成药,创业板,20100108
1454,SZ300040,300040,九洲电气,黑龙江,电气设备,创业板,20100108
1455,SZ300041,300041,回天新材,湖北,化工原料,创业板,20100108
1456,SZ300042,300042,朗科科技,深圳,IT设备,创业板,20100108
1457,SZ300043,300043,星辉娱乐,广东,文教休闲,创业板,20100120
1458,SZ300044,300044,赛为智能,深圳,软件服务,创业板,20100120
1459,SZ300045,300045,华力创通,北京,IT设备,创业板,20100120
1460,SZ300046,300046,台基股份,湖北,半导体,创业板,20100120
1461,SZ300047,300047,天源迪科,深圳,软件服务,创业板,20100120
1462,SZ300048,300048,合康新能,北京,电气设备,创业板,20100120
1463,SZ300049,300049,福瑞股份,内蒙,医疗保健,创业板,20100120
1464,SZ300050,300050,世纪鼎利,广东,软件服务,创业板,20100120
1465,SZ300051,300051,三五互联,福建,互联网,创业板,20100211
1466,SZ300052,300052,中青宝,深圳,互联网,创业板,20100211
1467,SZ300053,300053,欧比特,广东,半导体,创业板,20100211
1468,SZ300054,300054,鼎龙股份,湖北,化工原料,创业板,20100211
1469,SZ300055,300055,万邦达,北京,环境保护,创业板,20100226
1470,SZ300056,300056,中创环保,福建,环境保护,创业板,20100226
1471,SZ300057,300057,万顺新材,广东,广告包装,创业板,20100226
1472,SZ300058,300058,蓝色光标,北京,广告包装,创业板,20100226
1473,SZ300059,300059,东方财富,上海,证券,创业板,20100319
1474,SZ300061,300061,旗天科技,上海,互联网,创业板,20100319
1475,SZ300062,300062,中能电气,福建,电气设备,创业板,20100319
1476,SZ300063,300063,天龙集团,广东,互联网,创业板,20100326
1477,SZ300064,300064,豫金刚石,河南,矿物制品,创业板,20100326
1478,SZ300065,300065,海兰信,北京,软件服务,创业板,20100326
1479,SZ300066,300066,三川智慧,江西,电器仪表,创业板,20100326
1480,SZ300067,300067,安诺其,上海,染料涂料,创业板,20100421
1481,SZ300068,300068,南都电源,浙江,电气设备,创业板,20100421
1482,SZ300069,300069,金利华电,浙江,电气设备,创业板,20100421
1483,SZ300070,300070,碧水源,北京,环境保护,创业板,20100421
1484,SZ300071,300071,华谊嘉信,北京,广告包装,创业板,20100421
1485,SZ300072,300072,三聚环保,北京,环境保护,创业板,20100427
1486,SZ300073,300073,当升科技,北京,矿物制品,创业板,20100427
1487,SZ300074,300074,华平股份,上海,通信设备,创业板,20100427
1488,SZ300075,300075,数字政通,北京,软件服务,创业板,20100427
1489,SZ300076,300076,GQY视讯,浙江,IT设备,创业板,20100430
1490,SZ300077,300077,国民技术,深圳,半导体,创业板,20100430
1491,SZ300078,300078,思创医惠,浙江,元器件,创业板,20100430
1492,SZ300079,300079,数码科技,北京,通信设备,创业板,20100430
1493,SZ300080,300080,易成新能,河南,半导体,创业板,20100625
1494,SZ300081,300081,恒信东方,北京,文教休闲,创业板,20100520
1495,SZ300082,300082,奥克股份,辽宁,化工原料,创业板,20100520
1496,SZ300083,300083,劲胜智能,广东,元器件,创业板,20100520
1497,SZ300084,300084,海默科技,甘肃,石油开采,创业板,20100520
1498,SZ300085,300085,银之杰,深圳,软件服务,创业板,20100526
1499,SZ300086,300086,康芝药业,海南,化学制药,创业板,20100526
1500,SZ300087,300087,荃银高科,安徽,种植业,创业板,20100526
1501,SZ300088,300088,长信科技,安徽,元器件,创业板,20100526
1502,SZ300089,300089,文化长城,广东,文教休闲,创业板,20100625
1503,SZ300090,300090,盛运环保,安徽,环境保护,创业板,20100625
1504,SZ300091,300091,金通灵,江苏,机械基件,创业板,20100625
1505,SZ300092,300092,科新机电,四川,专用机械,创业板,20100708
1506,SZ300093,300093,金刚玻璃,广东,玻璃,创业板,20100708
1507,SZ300094,300094,国联水产,广东,渔业,创业板,20100708
1508,SZ300095,300095,华伍股份,江西,机械基件,创业板,20100728
1509,SZ300096,300096,易联众,福建,软件服务,创业板,20100728
1510,SZ300097,300097,智云股份,辽宁,电器仪表,创业板,20100728
1511,SZ300098,300098,高新兴,广东,通信设备,创业板,20100728
1512,SZ300099,300099,精准信息,山东,电器仪表,创业板,20100806
1513,SZ300100,300100,双林股份,浙江,汽车服务,创业板,20100806
1514,SZ300101,300101,振芯科技,四川,通信设备,创业板,20100806
1515,SZ300102,300102,乾照光电,福建,半导体,创业板,20100812
1516,SZ300103,300103,达刚控股,陕西,工程机械,创业板,20100812
1517,SZ300105,300105,龙源技术,山东,电器仪表,创业板,20100820
1518,SZ300106,300106,西部牧业,新疆,农业综合,创业板,20100820
1519,SZ300107,300107,建新股份,河北,化工原料,创业板,20100820
1520,SZ300108,300108,吉药控股,吉林,中成药,创业板,20100825
1521,SZ300109,300109,新开源,河南,化工原料,创业板,20100825
1522,SZ300110,300110,华仁药业,山东,化学制药,创业板,20100825
1523,SZ300111,300111,向日葵,浙江,半导体,创业板,20100827
1524,SZ300112,300112,万讯自控,深圳,电器仪表,创业板,20100827
1525,SZ300113,300113,顺网科技,浙江,互联网,创业板,20100827
1526,SZ300114,300114,中航电测,陕西,电器仪表,创业板,20100827
1527,SZ300115,300115,长盈精密,深圳,元器件,创业板,20100902
1528,SZ300116,300116,坚瑞沃能,陕西,电气设备,创业板,20100902
1529,SZ300117,300117,嘉寓股份,北京,装修装饰,创业板,20100902
1530,SZ300118,300118,东方日升,浙江,半导体,创业板,20100902
1531,SZ300119,300119,瑞普生物,天津,农业综合,创业板,20100917
1532,SZ300120,300120,经纬辉开,天津,元器件,创业板,20100917
1533,SZ300121,300121,阳谷华泰,山东,化工原料,创业板,20100917
1534,SZ300122,300122,智飞生物,重庆,生物制药,创业板,20100928
1535,SZ300123,300123,亚光科技,湖南,半导体,创业板,20100928
1536,SZ300124,300124,汇川技术,深圳,电器仪表,创业板,20100928
1537,SZ300125,300125,聆达股份,辽宁,电气设备,创业板,20101013
1538,SZ300126,300126,锐奇股份,上海,轻工机械,创业板,20101013
1539,SZ300127,300127,银河磁体,四川,元器件,创业板,20101013
1540,SZ300128,300128,锦富技术,江苏,元器件,创业板,20101013
1541,SZ300129,300129,泰胜风能,上海,电气设备,创业板,20101019
1542,SZ300130,300130,新国都,深圳,IT设备,创业板,20101019
1543,SZ300131,300131,英唐智控,深圳,元器件,创业板,20101019
1544,SZ300132,300132,青松股份,福建,化工原料,创业板,20101026
1545,SZ300133,300133,华策影视,浙江,影视音像,创业板,20101026
1546,SZ300134,300134,大富科技,安徽,通信设备,创业板,20101026
1547,SZ300135,300135,宝利国际,江苏,化工原料,创业板,20101026
1548,SZ300136,300136,信维通信,深圳,通信设备,创业板,20101105
1549,SZ300137,300137,先河环保,河北,环境保护,创业板,20101105
1550,SZ300138,300138,晨光生物,河北,食品,创业板,20101105
1551,SZ300139,300139,晓程科技,北京,元器件,创业板,20101112
1552,SZ300140,300140,中环装备,陕西,电气设备,创业板,20101112
1553,SZ300141,300141,和顺电气,江苏,电气设备,创业板,20101112
1554,SZ300142,300142,沃森生物,云南,生物制药,创业板,20101112
1555,SZ300143,300143,盈康生命,广东,医疗保健,创业板,20101209
1556,SZ300144,300144,宋城演艺,浙江,旅游景点,创业板,20101209
1557,SZ300145,300145,中金环境,浙江,专用机械,创业板,20101209
1558,SZ300146,300146,汤臣倍健,广东,医疗保健,创业板,20101215
1559,SZ300147,300147,香雪制药,广东,中成药,创业板,20101215
1560,SZ300148,300148,天舟文化,湖南,出版业,创业板,20101215
